"count.0.3.km","count.0.5.km","count.0.6.km","count.0.7.km","count.0.9.km","count.1.1.km","count.2.7.km","count.10.1.km","count.15.1.km","count.33.9.km","coverage.0.3.km","coverage.0.5.km","coverage.0.6.km","coverage.0.7.km","coverage.0.9.km","coverage.1.1.km","coverage.2.7.km","coverage.10.1.km","coverage.15.1.km","coverage.33.9.km","dataset.order","bin.number","lineage","annotation.1","annotation.2","hypothetical","gene.length","gc.gene","gc.contig","core.gene.percent","rpk.0.3.km","rpk.0.5.km","rpk.0.6.km","rpk.0.7.km","rpk.0.9.km","rpk.1.1.km","rpk.2.7.km","rpk.10.1.km","rpk.15.1.km","rpk.33.9.km","rpkm.0.3.km","rpkm.0.5.km","rpkm.0.6.km","rpkm.0.7.km","rpkm.0.9.km","rpkm.1.1.km","rpkm.2.7.km","rpkm.10.1.km","rpkm.15.1.km","rpkm.33.9.km","rpkm.cov.0.3.km","rpkm.cov.0.5.km","rpkm.cov.0.6.km","rpkm.cov.0.7.km","rpkm.cov.0.9.km","rpkm.cov.1.1.km","rpkm.cov.2.7.km","rpkm.cov.10.1.km","rpkm.cov.15.1.km","rpkm.cov.33.9.km","logFC","logCPM","F","PValue","FDR"
"bin45;contig-10521-gene-1;Bacteroidetes;Anaerobic_dehydrogenases_typically_selenocysteine-containing;-",11,10,2,11,15,0,12,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,45,"bin45","Bacteroidetes","Anaerobic_dehydrogenases_typically_selenocysteine-containing","-","known",675,53.8,53.8,93,16.2962962962963,14.8148148148148,2.96296296296296,16.2962962962963,22.2222222222222,0,17.7777777777778,0,0,0,0.338432741740209,0.257155500964529,0.0572075659691889,0.324842718390888,0.385586386792412,0,0.474203740344834,0,0,0,29.2914666895786,16.42375952874,6.37569450742885,21.0184278961462,38.7977634331849,0,43.4326329039839,0,0,0,-6.84006023194555,9.03997522305277,13.4134708125647,0.000463862568712888,0.0056775831752154
"bin45;contig-10521-gene-5;Bacteroidetes;-;-",6,2,1,1,10,0,5,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,46,"bin45","Bacteroidetes","-","-","hypothetical",786,45.7,45.7,93,7.63358778625954,2.54452926208651,1.27226463104326,1.27226463104326,12.7226463104326,0,6.36132315521628,0,0,0,0.158530257234311,0.0441679295549763,0.0245643174486021,0.0253607257591776,0.220755564957488,0,0.169681681898199,0,0,0,13.7208466450143,2.8208747282187,2.73765508429674,1.64092514803362,22.2124599808311,0,15.5412570028568,0,0,0,-5.51581755124508,8.2605238862091,7.66994001310589,0.00707803252876675,0.0275652597995316
"bin45;contig-10521-gene-6;Bacteroidetes;-;-",111,47,4,42,65,6,98,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,47,"bin45","Bacteroidetes","-","-","hypothetical",942,50.7,50.7,93,117.834394904459,49.8938428874735,4.24628450106157,44.5859872611465,69.0021231422505,6.36942675159236,104.033970276008,0,0,0,2.44712151851816,0.866057140987226,0.0819853652424682,0.888756134566849,1.19728257045415,0.120075882563972,2.77499800281412,0,0,0,211.799183720969,55.3125022345304,9.13714181000949,57.5055424489234,120.470762252724,20.8968972606494,254.163894780479,0,0,0,-9.14022307799273,11.2656132758345,25.5376038975239,2.98715150278221e-06,0.000386529277944211
"bin1;contig-10584-gene-3;Gammaproteobacteria-Thiotrichaceae;-;-",4,5,3,35,7,0,11,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,52,"bin1","Gammaproteobacteria-Thiotrichaceae","-","-","hypothetical",546,44,44,83,7.32600732600733,9.15750915750916,5.49450549450549,64.1025641025641,12.8205128205128,0,20.1465201465201,0,0,0,0.152142591191902,0.15895601021159,0.106085458871436,1.27779041325087,0.22245368468793,0,0.537387480473198,0,0,0,12.7710506349358,7.83389697638837,11.2592415177026,7.2701934589147,20.9048349131399,0,13.0557704627895,0,0,0,-6.51331817389145,8.95136010107738,10.382921067455,0.00188525017871166,0.0124239436653867
"bin43;contig-1061-gene-14;Bacteroidetes;6Fe-6S_prismane_cluster-containing_protein;-",43,7,2,14,13,2,7,0,0,0,10.86035014,14.42036705,5.248997666,15.20192186,10.34179858,1.891323222,7.593335046,1.643480065,1.685228362,1.844672905,55,"bin43","Bacteroidetes","6Fe-6S_prismane_cluster-containing_protein","-","known",1965,47.4,47.5,69,21.882951653944,3.56234096692112,1.01781170483461,7.12468193384224,6.61577608142494,1.01781170483461,3.56234096692112,0,0,0,0.45445340407169,0.0618351013769668,0.0196514539588817,0.142020064251395,0.114792893777894,0.0191876982824871,0.0950217418629915,0,0,0,41.8451889868525,4.28803935174221,3.74384886588397,9.34224406356702,11.0998964918821,10.1451185388592,12.5138349996879,0,0,0,-6.69473801746319,9.48508048287836,13.596029491044,0.000427219202526557,0.00539420456242742
"bin18;contig-1065-gene-4;Gammaproteobacteria;-;-",4,1,1,2,0,71,7,0,0,0,2.781512605,35.93655462,5.068487395,3.871008403,11.24180672,5.452941176,29.97289916,1.095168067,1.235504202,1.030882353,56,"bin18","Gammaproteobacteria","-","-","hypothetical",1683,59.1,59.1,79,2.3767082590612,0.5941770647653,0.5941770647653,1.1883541295306,0,42.1865715983363,4.1592394533571,0,0,0,0.0493582024900646,0.0103137233007164,0.0114721054751047,0.0236880932224761,0,0.795297601271892,0.11094338844966,0,0,0,17.7450939468472,0.28699811124844,2.26341797484232,6.11935980405467,0,145.847456556515,3.70145670118287,0,0,0,-7.6714177982685,10.1654364586724,14.6124121314696,0.000271317288154873,0.00452007065474681
"bin18;contig-1065-gene-9;Gammaproteobacteria;-;-",1,2,1,1,0,7,14,0,0,0,2.781512605,35.93655462,5.068487395,3.871008403,11.24180672,5.452941176,29.97289916,1.095168067,1.235504202,1.030882353,57,"bin18","Gammaproteobacteria","-","-","hypothetical",1221,53.5,53.5,79,0.819000819000819,1.63800163800164,0.819000819000819,0.819000819000819,0,5.73300573300573,11.4660114660115,0,0,0,0.0170085697769817,0.0284324263965695,0.0158129021413606,0.0163255777614362,0,0.108078128532191,0.305843935726091,0,0,0,6.11486345465679,0.791183982360563,3.11984639775563,4.21739662171335,0,19.8201530227163,10.2040157708284,0,0,0,-5.44281254295125,8.50222641835527,7.13809987368911,0.00925815431340901,0.0326142616708784
"bin7;contig-10714-gene-1;Gammaproteobacteria-Colwellia;Alanine_dehydrogenase;-",4,1,0,1,6,5,1,12,16,52,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,64,"bin7","Gammaproteobacteria-Colwellia","Alanine_dehydrogenase","-","known",1137,40.6,40.6,57,3.51802990325418,0.879507475813544,0,0.879507475813544,5.27704485488127,4.39753737906772,0.879507475813544,10.5540897097625,14.0721196130167,45.7343887423043,0.0730605583032354,0.0152664875242794,0,0.0175316890472415,0.0915640496340821,0.0829019945582391,0.0234599475764265,0.32927988404862,0.665381887185002,1.27691136774557,4.73021262686708,0.329618219092205,0,0.642168426331174,2.0634984348994,6.02236897806933,1.43603771977251,16.7902705214951,24.4798158980981,42.0764927835852,3.67080127659182,11.0259461829555,12.5997192398624,0.000662601626360674,0.00706480578506336
"bin11;contig-10735-gene-1;Gammaproteobacteria-Cellvibrionales;UDP-N-acetyl-D-mannosaminuronate_dehydrogenase;-",3,11,1,4,5,1,12,0,0,0,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,66,"bin11","Gammaproteobacteria-Cellvibrionales","UDP-N-acetyl-D-mannosaminuronate_dehydrogenase","-","known",225,50.7,51.1,30,13.3333333333333,48.8888888888889,4.44444444444444,17.7777777777778,22.2222222222222,4.44444444444444,53.3333333333333,0,0,0,0.276899515969262,0.848613153182944,0.0858113489537834,0.354373874608242,0.385586386792412,0.0837862825001936,1.4226112210345,0,0,0,2.73326098121167,2.02720980395463,1.48347132403978,3.13778515858831,2.69480206718668,2.74202290673859,14.9309744541708,0,0,0,-5.61352410104203,8.64746575162073,6.71875610271022,0.0114694367947348,0.0377437295892574
"bin1;contig-1078-gene-1;Gammaproteobacteria-Thiotrichaceae;Major_Facilitator_Superfamily;-",6,2,2,66,12,0,18,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,69,"bin1","Gammaproteobacteria-Thiotrichaceae","Major_Facilitator_Superfamily","-","known",1497,36.5,36.4,83,4.00801603206413,1.33600534402138,1.33600534402138,44.0881763527054,8.01603206412826,0,12.0240480961924,0,0,0,0.0832363274456701,0.0231903758384845,0.025794994675486,0.878833005666732,0.13908927780087,0,0.320728982698159,0,0,0,6.98696758183861,1.14290120216648,2.73771804438459,5.0002613128247,13.0707585028049,0,7.792075794516,0,0,0,-6.63951078242373,9.32687993736492,8.92993094757913,0.00379437311489719,0.0186149306802421
"bin16;contig-10839-gene-2;Gammaproteobacteria;MoxR-like_ATPases;-",0,1,1,0,6,4,0,10,4,1,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,72,"bin16","Gammaproteobacteria","MoxR-like_ATPases","-","known",843,41.8,41.8,38,0,1.18623962040332,1.18623962040332,0,7.11743772241993,4.74495848161329,0,11.8623962040332,4.74495848161329,1.18623962040332,0,0.0205907429597932,0.0229033849520774,0,0.123497419257356,0.0894515471532316,0,0.370098090315619,0.224359195056153,0.0331199978357221,0,0.822451644906197,1.33687005695395,0,4.89719728444206,9.92562343066074,0,90.6093400282677,41.1763671282591,10.1376988871365,4.32394162430927,8.56396323830017,10.0122526795291,0.00222948276055067,0.0136094889123691
"bin1;contig-1090-gene-14;Gammaproteobacteria-Thiotrichaceae;Phosphoenolpyruvate_synthase/pyruvate_phosphate_dikinase;-",3,4,3,49,10,0,19,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,73,"bin1","Gammaproteobacteria-Thiotrichaceae","Phosphoenolpyruvate_synthase/pyruvate_phosphate_dikinase","-","known",2772,38.6,38.6,83,1.08225108225108,1.44300144300144,1.08225108225108,17.6767676767677,3.60750360750361,0,6.85425685425685,0,0,0,0.0224756100624401,0.0250476137303112,0.0208956206867979,0.352360386684331,0.0625951926611059,0,0.182830175863471,0,0,0,1.88663248016097,1.23443225082483,2.2177293898505,2.0048109235189,5.88231285434673,0,4.44183926213361,0,0,0,-6.3714422646414,9.20974952153685,6.38772193563014,0.0136045413068808,0.0417356708378606
"bin40;contig-10921-gene-2;Deltaproteobacteria;Translation_elongation_factors_(GTPases);-",0,2,0,1,6,4,1,12,8,7,3.545289855,26.31032609,1.918478261,7.800181159,6.513405797,0.720289855,14.04094203,0.323007246,0.482789855,0.345833333,74,"bin40","Deltaproteobacteria","Translation_elongation_factors_(GTPases)","-","known",2133,36.7,36.7,34,0,0.93764650726676,0,0.46882325363338,2.81293952180028,1.87529301453352,0.46882325363338,5.62587904360056,3.75058602906704,3.28176277543366,0,0.0162756646180081,0,0.00934530260042832,0.0488084033914446,0.0353528618144277,0.0125053728993891,0.175523313719306,0.177341585965623,0.0916273357846207,0,0.618603682916502,0,1.19808789179794,7.49353025323943,49.081437936437,0.890636317183704,543.403641537213,367.326662167793,264.946513367526,6.32826740148852,9.21361900396606,21.4962286502536,1.42882940836839e-05,0.000979360500193076
"bin3;contig-10981-gene-5;Gammaproteobacteria-Thiotrichaceae;-;-",1,12,0,2,29,0,4,0,0,0,6.024868468,11.12790897,1.599207701,6.956919534,17.90581007,0.671471934,4.73542108,0.493408822,0.605999785,0.501714275,84,"bin3","Gammaproteobacteria-Thiotrichaceae","-","-","hypothetical",549,45.4,45.4,76,1.82149362477231,21.8579234972678,0,3.64298724954463,52.8233151183971,0,7.28597449908925,0,0,0,0.0378278027280413,0.379409755521436,0,0.0726175972557873,0.916557804670488,0,0.194345795223293,0,0,0,6.27861055041398,34.095332424474,0,10.4381827187865,51.1877318639786,0,41.0408687928746,0,0,0,-6.66650725851792,8.74078007993697,11.0581207253115,0.00137079402093142,0.0105236679996598
"bin43;contig-110-gene-12;Bacteroidetes;Cold_shock_proteins;-",3,6,0,17,4,0,3,0,0,0,10.86035014,14.42036705,5.248997666,15.20192186,10.34179858,1.891323222,7.593335046,1.643480065,1.685228362,1.844672905,85,"bin43","Bacteroidetes","Cold_shock_proteins","-","known",201,40.8,40.8,69,14.9253731343284,29.8507462686567,0,84.5771144278607,19.9004975124378,0,14.9253731343284,0,0,0,0.309962144741712,0.518149143734498,0,1.68592048554294,0.345301241903653,0,0.39811881185667,0,0,0,28.5407137657637,35.9317583205691,0,110.901799198101,33.3888964508969,0,52.4300336340868,0,0,0,-7.32053900909392,8.31865386219363,11.6478287195806,0.00104094511895849,0.0093907138204627
"bin45;contig-11014-gene-1;Bacteroidetes;Anaerobic_dehydrogenases_typically_selenocysteine-containing;-",8,10,0,12,5,0,25,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,90,"bin45","Bacteroidetes","Anaerobic_dehydrogenases_typically_selenocysteine-containing","-","known",1902,51.6,51.6,93,4.20609884332282,5.25762355415352,0,6.30914826498423,2.62881177707676,0,13.1440588853838,0,0,0,0.0873500050376222,0.0912618102792097,0,0.125763599032893,0.0456135315606166,0,0.350604106130348,0,0,0,7.56017207359357,5.82862128385883,0,8.13733227983864,4.58964078468276,0,32.1120609995937,0,0,0,-6.21217624049876,8.98447457935878,9.18829264970054,0.00334577524479119,0.0173734086845326
"bin1;contig-1103-gene-6;Gammaproteobacteria-Thiotrichaceae;tRNA_nucleotidyltransferase/poly(A)_polymerase;-",4,3,1,31,11,0,9,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,92,"bin1","Gammaproteobacteria-Thiotrichaceae","tRNA_nucleotidyltransferase/poly(A)_polymerase","-","known",1374,33.8,33.8,83,2.91120815138282,2.18340611353712,0.727802037845706,22.5618631732169,8.00582241630276,0,6.55021834061135,0,0,0,0.0604584096002756,0.0378995552731565,0.0140520767937418,0.449737586497905,0.138912126246175,0,0.17472026459212,0,0,0,5.07495898593518,1.86781997777644,1.49139880365492,2.55885411698046,13.0541108846245,0,4.24480984875926,0,0,0,-6.13591224253192,8.77770181289351,6.69537458557825,0.0116080086860758,0.0379912862727092
"bin7;contig-1109-gene-3;Gammaproteobacteria-Colwellia;Translation_initiation_factor_2_(IF-2_GTPase);-",2,0,0,0,0,4,0,20,6,19,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,99,"bin7","Gammaproteobacteria-Colwellia","Translation_initiation_factor_2_(IF-2_GTPase)","-","known",2670,41.2,41.1,57,0.749063670411985,0,0,0,0,1.49812734082397,0,7.49063670411985,2.24719101123596,7.11610486891386,0.0155561525825428,0,0,0,0,0.0282425671348967,0,0.233702389615032,0.106255506422661,0.198682773533618,1.00716325032732,0,0,0,0,2.05166547657373,0,11.9166901266791,3.90920655563729,6.54694953618404,3.58586214111625,9.85099664047586,10.356158396906,0.00189147249617396,0.0124239436653867
"bin21;contig-11112-gene-4;Gammaproteobacteria-Thiotrichales;Molecular_chaperone_HSP90_family;-",7,14,2,0,14,0,6,0,0,0,6.973854447,20.74339623,5.561455526,5.177628032,16.14393531,3.241778976,17.66927224,1.942318059,3.150404313,1.172237197,101,"bin21","Gammaproteobacteria-Thiotrichales","Molecular_chaperone_HSP90_family","-","known",1917,48.9,48.9,80,3.65153886280647,7.30307772561294,1.04329681794471,0,7.30307772561294,0,3.12989045383412,0,0,0,0.0758332007740546,0.12676679625012,0.0201435091440806,0,0.126718530870746,0,0.0834865740043722,0,0,0,10.8739293815741,6.11118810268803,3.62198511700921,0,7.8492962488677,0,4.72495827051517,0,0,0,-5.48145085989158,8.81527619046975,7.17074536979952,0.00910591739823858,0.032287863793291
"bin1;contig-11124-gene-1;Gammaproteobacteria-Thiotrichaceae;Poly(3-hydroxyalkanoate)_synthetase;-",12,6,0,69,5,2,39,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,102,"bin1","Gammaproteobacteria-Thiotrichaceae","Poly(3-hydroxyalkanoate)_synthetase","-","known",1743,33.8,33.8,83,6.88468158347676,3.44234079173838,0,39.5869191049914,2.86861732644865,1.14744693057946,22.3752151462995,0,0,0,0.142977374855041,0.0597521387783328,0,0.789107057270934,0.0497744905497951,0.0216315703528899,0.596835602628502,0,0,0,12.0017102352409,2.94479018871467,0,4.48975114123682,4.67750178779379,18.1729262975102,14.5000561328242,0,0,0,-7.28303172538865,9.65673327448784,10.9667350741282,0.00143089220705521,0.0107608476637162
"bin1;contig-11124-gene-3;Gammaproteobacteria-Thiotrichaceae;-;-",12,3,0,26,5,4,19,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,103,"bin1","Gammaproteobacteria-Thiotrichaceae","-","-","hypothetical",528,35.2,35.2,83,22.7272727272727,5.68181818181818,0,49.2424242424242,9.46969696969697,7.57575757575758,35.9848484848485,0,0,0,0.471987811311243,0.0986249790631004,0,0.981575362906352,0.164312380735403,0.142817526988966,0.959858423283222,0,0,0,39.6192820833803,4.86057698762279,0,5.58483042980265,15.4410712426602,119.982615668789,23.3196561262014,0,0,0,-7.64260030673475,9.07471219288901,13.0811073160933,0.000539156096926381,0.00633201838094456
"bin4;contig-11298-gene-1;Gammaproteobacteria;Molecular_chaperone;-",9,28,3,3,15,7,28,17,11,0,14.24133221,100.2300183,7.163121705,16.63774506,14.1054175,2.31953456,20.46687766,2.600071475,2.737753041,2.112170962,109,"bin4","Gammaproteobacteria","Molecular_chaperone","-","known",1902,40.7,40.7,41,4.73186119873817,14.7213459516299,1.57728706624606,1.57728706624606,7.88643533123028,3.68033648790747,14.7213459516299,8.93796004206099,5.78338590956887,0,0.098268755667325,0.255533068781787,0.0304535544394342,0.0314408997582234,0.13684059468185,0.0693813853511067,0.39267659886599,0.278857819785128,0.273459886403221,0,6.90025021664212,2.54946644843411,4.25143613268179,1.88973323276919,9.70127929087174,29.9117704679109,19.1859552487299,107.250059264286,99.8847895730347,0,2.72780084225664,10.0403004008808,6.16122336171006,0.0152434926234137,0.0447910844792962
